id,crop,landuse,area,xcoord,ycoord
way/152407851,grape,vineyard,4733.200,10.8210748617613,45.3845402482016
way/152407855,,vineyard,15578.116,10.8229009825981,45.3948038376458
way/152407866,,vineyard,11420.958,10.8284709922892,45.394886509776
way/152407870,grape,vineyard,14532.584,10.7996109307326,45.3876426537809
way/152407872,grape,vineyard,31829.805,10.8338305063821,45.3963769599375
way/152407886,grape,vineyard,16320.364,10.8138623146869,45.3977480608186
way/152407902,,vineyard,17940.816,10.8086746222232,45.3781551438678
way/152407961,,vineyard,6493.228,10.8164156211902,45.3910179738962
way/152407981,grape,vineyard,9308.848,10.8258022941887,45.3935926302456
way/152407983,,vineyard,3602.437,10.8120509840201,45.3839573355883
way/152408014,grape,vineyard,19316.361,10.8200498449367,45.3790423327881
way/152408040,,vineyard,5057.781,10.8000834227544,45.3908359019546
way/152408044,,vineyard,12910.645,10.8140125337457,45.387553895318
way/152408078,grape,vineyard,9252.589,10.8134307775148,45.3831018306833
way/152408081,grape,vineyard,41972.875,10.8189401296103,45.3860540635722
way/152408110,,vineyard,20258.771,10.8260514385644,45.396225304392
way/152408113,,vineyard,7821.686,10.8146649554984,45.3945061038565
way/152408119,,vineyard,39243.224,10.8112737841779,45.3714828176431
way/152408125,grape,vineyard,8140.008,10.8179084982056,45.3781675547936
way/152408128,,vineyard,7410.722,10.8121071673875,45.386890632221
way/152408161,,vineyard,13680.865,10.7980497561204,45.387770900427
way/152408184,,vineyard,14987.685,10.8112951600141,45.3853647040591
way/152408186,,vineyard,12507.338,10.8183417574147,45.3916237098735
way/152408189,grape,vineyard,15805.418,10.8154802581876,45.396628169127
way/152408191,grape,vineyard,43239.058,10.8035162622611,45.3925901498953
way/152408192,grape,vineyard,26156.535,10.8266298424627,45.3899259565841
way/152408197,grape,vineyard,7193.415,10.8238153960759,45.3890442533217
way/152408204,,vineyard,7856.885,10.8126241384486,45.3865654111116
way/152408206,,vineyard,18540.684,10.8096759302257,45.3843520430736
way/152408208,grape,vineyard,33425.442,10.8046592866858,45.3945566314605
way/152408222,,vineyard,36278.466,10.8081404930839,45.3728181549647
way/152408236,grape,vineyard,14383.979,10.8209905803152,45.3824889713147
way/152408245,grape,vineyard,17381.931,10.7928655253991,45.3771925864976
way/152408252,grape,vineyard,43750.606,10.7985006561541,45.3803091674916
way/152408266,,vineyard,24783.913,10.8142914094514,45.3745765717973
way/152408269,grape,vineyard,14534.166,10.7942059777047,45.380092398439
way/152408279,grape,vineyard,20766.370,10.804313996212,45.3874392951803
way/152408280,,vineyard,37020.627,10.815428599168,45.3851506959526
way/152408281,grape,vineyard,5864.992,10.8233421344741,45.3900198356777
way/152408289,grape,vineyard,9172.682,10.822194682627,45.3824429146369
way/152408294,,vineyard,21220.499,10.8040559756436,45.3721359281342
way/152408295,grape,vineyard,20176.674,10.7951626476618,45.3829791414778
way/152408314,,vineyard,26666.041,10.8068552475826,45.3807372979392
way/152408316,grape,vineyard,41103.083,10.7996133914178,45.381701191772
way/152408318,grape,vineyard,14303.315,10.8122225630923,45.3951219820834
way/152408334,grape,vineyard,24398.760,10.8012333036116,45.3785419344437
way/152408359,grape,vineyard,7406.822,10.8557009441698,45.3963290624895
way/152408401,grape,vineyard,17701.269,10.8099709818662,45.387782395182
way/152408409,,vineyard,26042.575,10.8130004374773,45.3730391590516
way/152408410,grape,vineyard,11405.693,10.8145072764812,45.3804580964142
way/152408417,,vineyard,10050.718,10.7986375554511,45.3900236551717
way/152408430,grape,vineyard,9093.671,10.8078197679581,45.3742581300075
way/152408447,grape,vineyard,41312.012,10.8233423910934,45.3806053972171
way/152408451,grape,vineyard,19904.495,10.7947328111704,45.3789156767987
way/152408470,,vineyard,20101.382,10.8013712175987,45.3860350356476
way/152408488,grape,vineyard,76091.081,10.8187478896719,45.3892967374463
way/152408533,grape,vineyard,5389.495,10.8158287440031,45.3808709215277
way/152408577,,vineyard,22509.547,10.795667011539,45.3872915133746
way/152408592,grape,vineyard,20996.474,10.8026045975755,45.377855570878
way/152408743,grape,vineyard,54041.188,10.8245276001323,45.3849545496682
way/152408748,grape,vineyard,23291.295,10.8119333157725,45.3762580456801
way/152408782,grape,vineyard,32213.750,10.7964190834955,45.3816247826781
way/152408785,,vineyard,19458.440,10.8104010014568,45.3863266527555
way/152408789,,vineyard,17477.836,10.8111217382037,45.3840927906443
way/152408794,grape,vineyard,33178.612,10.8041738346365,45.3904526321601
way/152408797,grape,vineyard,17917.158,10.8248689610512,45.3896513397496
way/152408799,,vineyard,56716.396,10.8167610053205,45.3747136365237
way/152408804,,vineyard,35441.213,10.809395961222,45.3825462686365
way/152408808,,vineyard,26154.091,10.8139377307622,45.3720294001588
way/152408809,,vineyard,65983.075,10.7972340544452,45.3695809166277
way/152408812,,vineyard,21954.323,10.8005667891119,45.3889049502962
way/152408849,grape,vineyard,3332.557,10.8526753299492,45.3983435518075
way/152408850,grape,vineyard,4953.790,10.8216183387495,45.3850237854884
way/152408872,grape,vineyard,41897.757,10.8238521675956,45.3916667036571
way/152408873,grape,vineyard,30639.747,10.7944116049259,45.3746107410063
way/152408876,grape,vineyard,141173.477,10.8215158890894,45.3873157151593
way/152408938,grape,vineyard,43201.660,10.7915060127786,45.3800847862075
way/152408966,grape,vineyard,50086.975,10.8127254754125,45.3817210491088
way/152408969,grape,vineyard,34068.409,10.7913655406917,45.3762005667169
way/152408975,,vineyard,1620.892,10.798074510995,45.3724468832504
way/152409020,grape,vineyard,21150.371,10.8032165197418,45.3947101590136
way/152409031,grape,vineyard,38158.539,10.7975724542275,45.383872565512
way/152409040,,vineyard,44008.073,10.8108451299564,45.3734733469268
way/152409045,grape,vineyard,47514.933,10.795277007296,45.370962842381
way/152409060,,vineyard,9295.829,10.8359111735933,45.3927602232164
way/152409127,grape,vineyard,5770.567,10.8284617276262,45.3884595021135
way/152409156,grape,vineyard,28286.035,10.7927825120715,45.3731428125805
way/152409175,grape,vineyard,35145.330,10.8176081415515,45.3833736921592
way/152409184,grape,vineyard,87063.251,10.8080999323706,45.3756229201644
way/152409190,grape,vineyard,69347.435,10.8271252547229,45.3926212077379
way/152409205,,vineyard,25266.107,10.829505616987,45.3997828768058
way/152409209,grape,vineyard,3298.109,10.8212789766309,45.3903082269161
way/152409220,grape,vineyard,6831.604,10.8425083875401,45.3954816549217
way/152409226,grape,vineyard,24092.147,10.8527811604815,45.3861567676589
way/152409263,grape,vineyard,104154.141,10.8112557915218,45.3898004694885
way/152409265,grape,vineyard,91339.364,10.8155799051075,45.3765973046129
way/152409349,grape,vineyard,105627.656,10.8012429756652,45.3836776348882
way/160236205,,vineyard,8230.755,10.8286985420393,45.4063921498631
way/160236226,,vineyard,6379.498,10.8269658057715,45.4051618190568
way/160236229,,vineyard,2188.371,10.8256234031427,45.4044571369543
way/160236273,grape,vineyard,3767.676,10.866529101247,45.4002094198984
way/160236320,,vineyard,2062.656,10.8245251858973,45.4046239294843
way/160236334,,vineyard,5989.269,10.8269143778902,45.4193749898354
way/160236360,grape,vineyard,26549.848,10.8194839040219,45.4051815495686
way/160236378,grape,vineyard,10886.110,10.829901098698,45.4179943830312
way/160236411,,vineyard,4300.276,10.8303310460666,45.4134227416873
way/160236419,,vineyard,6102.069,10.8273469759909,45.4059056116508
way/160236484,,vineyard,2325.183,10.8316932789192,45.4023732095421
way/160236500,,vineyard,13033.148,10.8145169862959,45.4111286721715
way/160236523,,vineyard,5198.488,10.8432565529709,45.4213442546763
way/160236545,,vineyard,3703.810,10.8448187189541,45.420859038836
way/160236557,,vineyard,12008.732,10.8352955644638,45.4026267354889
way/160236570,,vineyard,8062.264,10.8110611293588,45.3995505771246
way/160236603,,vineyard,6397.573,10.8225106110371,45.414420499347
way/160236648,,vineyard,31230.972,10.8382630471764,45.4045883463897
way/160236652,,vineyard,10181.640,10.8458783149798,45.4242982314956
way/160236659,,vineyard,8153.683,10.8304429841701,45.4088719370395
way/160236705,,vineyard,6541.416,10.8456790592545,45.4221710294798
way/160236761,,vineyard,12926.557,10.8405238236942,45.4247156102871
way/160236769,,vineyard,20427.774,10.8186595180027,45.4124141885611
way/160236783,,vineyard,17286.486,10.8713108495745,45.4219437414916
way/160236790,,vineyard,1736.394,10.8421173159924,45.4198081197584
way/160236805,,vineyard,16949.788,10.8483773026627,45.4196953537659
way/160236859,grape,vineyard,24208.117,10.8354770984087,45.4190104413194
way/160236861,grape,vineyard,9052.918,10.8064398977349,45.4021376432131
way/160236887,,vineyard,3816.067,10.8502012184334,45.4184027043132
way/160236890,,vineyard,9629.861,10.8123576766896,45.4025962782643
way/160236892,,vineyard,4023.910,10.8449855356555,45.4200416369971
way/160236901,grape,vineyard,21960.711,10.8096079773453,45.4029370261547
way/160236909,,vineyard,16946.090,10.8338706746247,45.4058515458004
way/160236916,,vineyard,15348.356,10.8276975040581,45.4032453568445
way/160236917,,vineyard,3541.370,10.8439894970382,45.4225823450359
way/160236958,,vineyard,25416.705,10.8283085771898,45.4191640813859
way/160236965,,vineyard,3882.652,10.8405272972626,45.4194997735666
way/160236971,grape,vineyard,11534.297,10.8377029046664,45.4198748662437
way/160236979,,vineyard,24429.211,10.8196731350736,45.4158901518885
way/160236981,,vineyard,14453.181,10.8334000915256,45.4121189049881
way/160237019,,vineyard,15879.118,10.8340088168457,45.420498864607
way/160237026,,vineyard,7337.784,10.8261297025714,45.3994991058565
way/160237041,grape,vineyard,13135.191,10.8391553833506,45.4197917483319
way/160237063,grape,vineyard,32635.244,10.8361642300502,45.4209683632561
way/160237076,,vineyard,27953.084,10.8215197376268,45.4122450432413
way/160237094,,vineyard,11840.739,10.8457618425067,45.4213679083357
way/160237106,,vineyard,38982.956,10.8335542673478,45.4014148065023
way/160237119,,vineyard,26454.437,10.8308111848251,45.4104094917363
way/160237124,,vineyard,19262.784,10.8396518655464,45.4224815885502
way/160237167,,vineyard,13808.980,10.8446444006561,45.4225970300284
way/160237173,,vineyard,42199.279,10.8345166311654,45.4162913502411
way/160237204,,vineyard,20265.190,10.8343051876252,45.4133968439197
way/160237292,,vineyard,2077.142,10.8317687365451,45.4048193342226
way/160237322,,vineyard,9031.495,10.8157340754292,45.4123551002994
way/160237331,,vineyard,2306.514,10.8685729584492,45.4040252419159
way/160237437,,vineyard,10302.648,10.8415784368668,45.4227017598412
way/160237441,,vineyard,9162.826,10.8275832069562,45.4111455800953
way/160237452,grape,vineyard,49913.897,10.8086309068331,45.4010263945302
way/160237462,,vineyard,7888.743,10.8275101729344,45.412317015561
way/160237469,,vineyard,20956.377,10.8320080698935,45.4000519373021
way/160237483,grape,vineyard,6849.649,10.8471389716309,45.4183192349349
way/160237497,,vineyard,601.622,10.8436470054472,45.4243253751819
way/160237502,grape,vineyard,6304.283,10.8717654844221,45.399772663509
way/160237507,,vineyard,4485.131,10.8237133111726,45.4121010635857
way/160237518,,vineyard,2663.259,10.8210658059892,45.4106944052275
way/160237529,,vineyard,6310.094,10.8706930592905,45.4233226486387
way/160237555,grape,vineyard,38307.113,10.8107947933508,45.4014196064056
way/160237565,,vineyard,39404.546,10.8401897739404,45.4037310165788
way/160237630,grape,vineyard,3679.626,10.8656043235366,45.4003587232295
way/160237640,,vineyard,22354.229,10.8463894949432,45.4196521130384
way/160237682,grape,vineyard,3335.755,10.8236074256834,45.4173255604931
way/160237690,,vineyard,14862.511,10.8169839424724,45.4126904308438
way/160237699,grape,vineyard,19428.185,10.8369012803351,45.4226691596884
way/160237711,,vineyard,3517.714,10.8414559349491,45.4241832783214
way/160237728,grape,vineyard,55451.576,10.8329114419947,45.4191423039069
way/160237729,,vineyard,78376.386,10.8530913121851,45.4029337241804
way/160237738,,vineyard,3039.244,10.8282988165149,45.405255914846
way/160237762,,vineyard,3881.461,10.829943391655,45.4033094159779
way/160237767,,vineyard,4285.434,10.8318560543153,45.4051775296309
way/169313281,grape,vineyard,6407.976,10.8228211256921,45.3838789525046
way/176940884,grape,vineyard,3529.346,10.7890187301732,45.3762741754321
way/176940885,grape,vineyard,36131.294,10.7913429412767,45.3742241586032
way/176940886,grape,vineyard,5632.529,10.7914757542181,45.3753838038997
way/176940901,grape,vineyard,6737.544,10.7933122944316,45.3803752262624
way/178697232,grape,vineyard,5745.555,10.7892926115658,45.378440355289
way/178697234,grape,vineyard,7889.579,10.7884233622586,45.3787241942731
way/178697236,grape,vineyard,7472.640,10.7924687126549,45.3816108771529
way/178697237,grape,vineyard,16607.558,10.787365359508,45.3793128850879
way/178697238,grape,vineyard,2100.852,10.788819095613,45.3797236156318
way/185479611,grape,vineyard,18222.833,10.7795206565307,45.3841366264954
way/185479616,grape,vineyard,4766.388,10.7852975027069,45.3840920242151
way/185479618,grape,vineyard,27045.482,10.7813853620262,45.3872378970795
way/185479619,grape,vineyard,21101.098,10.7824537193373,45.3835108316859
way/185479621,grape,vineyard,38506.429,10.7845763523826,45.3822669027993
way/185479623,,vineyard,5395.357,10.7895103236836,45.3870707620677
way/185479624,grape,vineyard,14120.583,10.7828283424793,45.3867638041621
way/185479625,grape,vineyard,9546.923,10.7829767483078,45.3817470338303
way/185479626,,vineyard,11922.975,10.7897758308447,45.3922628748963
way/185479640,,vineyard,8154.066,10.7896893875697,45.3889674477129
way/185479641,grape,vineyard,33665.362,10.7787812706529,45.3876197849889
way/185479643,grape,vineyard,10909.978,10.7797485030631,45.3873949363864
way/191142955,grape,vineyard,42352.192,10.7821184455098,45.3793431704282
way/191142956,grape,vineyard,28746.265,10.7903042880266,45.3829623399966
way/191142960,grape,vineyard,41676.638,10.7847213133714,45.3760175994781
way/191143005,,vineyard,4833.277,10.7891751363865,45.3875878939279
way/191143046,grape,vineyard,20522.564,10.7777205089617,45.3895232836554
way/191143075,grape,vineyard,25975.401,10.7822252105763,45.3809587012178
way/191143158,grape,vineyard,28432.934,10.7859513735196,45.3761815386377
way/191143161,grape,vineyard,35281.075,10.7809249562244,45.3827322772148
way/231400309,grape,vineyard,1538.514,10.7884472966066,45.3758701618223
way/231400311,grape,vineyard,2210.050,10.7858888018818,45.3798803258799
way/232075861,grape,vineyard,4256.870,10.7931402889668,45.375825434147
way/232075862,grape,vineyard,535.427,10.7880611165142,45.375719107553
way/232075863,grape,vineyard,4639.833,10.7791124811446,45.3826365561372
way/232075864,grape,vineyard,31262.421,10.7830028006208,45.3773416675071
way/232075866,grape,vineyard,4983.049,10.7801050620991,45.3812558402812
way/232075867,grape,vineyard,4441.896,10.789210821959,45.3777356504036
way/232075868,grape,vineyard,4194.620,10.7891763124551,45.3768582975649
way/232076314,grape,vineyard,1844.438,10.7807101168056,45.3845446385887
way/232076315,grape,vineyard,9140.275,10.7822458801705,45.3845016022429
way/232077970,grape,vineyard,5722.858,10.7981924288048,45.3847107902286
way/232078780,grape,vineyard,1490.384,10.8047638109788,45.3885160629466
way/232078781,,vineyard,14318.224,10.8038177109753,45.3749762144382
way/232078783,,vineyard,6974.923,10.8050413850352,45.3766963579882
way/232079272,grape,vineyard,13146.079,10.7869628629084,45.3755446233798
way/232079369,grape,vineyard,2157.463,10.7998715377958,45.3795810411958
way/232079374,grape,vineyard,4981.983,10.7990983805482,45.3786741679466
way/232079380,grape,vineyard,5631.315,10.8035344828487,45.3794520479365
way/232079722,grape,vineyard,1825.418,10.7897645116563,45.3765329265037
way/232415307,grape,vineyard,10618.436,10.8025107568618,45.3874731663175
way/232415308,grape,vineyard,1905.098,10.8013896845069,45.3872555744188
way/1024254626,grape,vineyard,20678.460,10.8067123038629,45.4004246766168
way/1024254627,grape,vineyard,58799.457,10.8143582088352,45.4004510962026
way/1024254628,grape,vineyard,51995.994,10.8186835573102,45.4008604495649
way/1024254629,grape,vineyard,7207.242,10.8191954761831,45.4062620909356
way/1024254630,grape,vineyard,7505.201,10.8223849461511,45.4065211046318
way/1088464321,grape,vineyard,10768.519,10.8517006790891,45.4175311993121
way/232077541,,vineyard,21249.845,10.7930308139838,45.3884752392946
way/160237225,,vineyard,1703.014,10.8427082913448,45.4168520156613
way/160237674,,vineyard,28389.422,10.8439422879937,45.4130724633016
way/160236910,,vineyard,17404.590,10.8294397822901,45.4094519023395
way/152408261,grape,vineyard,15606.016,10.8239016921414,45.3822975298656
way/160236321,,vineyard,51273.280,10.8427254608921,45.4232568967105
way/152408777,grape,vineyard,29896.767,10.7945994521491,45.3847607622632
way/152407390,grape,vineyard,41985.464,10.8007358996914,45.3744496517019
way/152408463,,vineyard,19793.880,10.7989252288577,45.3709124929336
