id,crop,landuse,area,xcoord,ycoord
way/186288288,,vineyard,4801.069,10.7852798988346,45.489080646823
way/186288317,,vineyard,18536.174,10.7889083474656,45.5105080825729
way/186288324,,vineyard,3658.271,10.7854647771636,45.5098199320118
way/186288356,,vineyard,26552.740,10.7866556340603,45.5061282963532
way/186288411,,vineyard,6314.112,10.782481165585,45.5109288169556
way/186288428,,vineyard,3180.803,10.7802782922506,45.5108982084257
way/186288442,,vineyard,6723.784,10.7780808154159,45.5103868436348
way/186288501,,vineyard,17556.983,10.7772682963578,45.5111395900362
way/186288547,,vineyard,10950.160,10.7877937051501,45.4847173623543
way/186288575,,vineyard,21461.417,10.782257084756,45.5036354739874
way/186288713,,vineyard,9566.543,10.7847747920207,45.4986961425579
way/186288768,,vineyard,10119.464,10.7878507744508,45.4965359762998
way/186288770,,vineyard,4058.435,10.7805596262004,45.5045018430709
way/186288779,,vineyard,5075.539,10.7834261364856,45.5013317016245
way/186288780,,vineyard,2313.552,10.7854326765768,45.5020275940065
way/186288863,,vineyard,2733.317,10.7863193975976,45.5134738786815
way/186288961,,vineyard,33629.324,10.7812821954101,45.5127269973851
way/186288996,,vineyard,18580.976,10.7819744588703,45.5016183971217
way/186289068,,vineyard,2820.918,10.788771013445,45.5002607156262
way/186289128,,vineyard,6747.728,10.7868969169734,45.5099795835521
way/186398744,,vineyard,776.405,10.7908777043489,45.5114178919971
way/186398746,,vineyard,17519.660,10.7915397851139,45.5007984387272
way/186398747,,vineyard,1055.292,10.7908597877009,45.511958911787
way/186398748,,vineyard,17151.092,10.7912354268449,45.5156410880542
way/420983366,grape,vineyard,8122.419,10.8066821850844,45.5000642183492
way/570544116,grape,vineyard,28764.776,10.7995730291792,45.5123296585136
way/676034829,grape,vineyard,13403.395,10.8190348984881,45.495102999043
way/676034831,grape,vineyard,12919.864,10.817559217566,45.4961946367565
way/676034834,grape,vineyard,32346.540,10.8159340123882,45.4956166030728
way/676034837,grape,vineyard,718.316,10.8163321375548,45.4962964948517
way/676034839,grape,vineyard,2521.422,10.8163217328114,45.497103000268
way/676034841,grape,vineyard,2015.596,10.814935901128,45.4969331661021
way/676034896,grape,vineyard,3127.239,10.8152164338069,45.4940588253006
way/676034900,,vineyard,1220.961,10.8051682498907,45.4882949053732
way/676034901,,vineyard,1987.293,10.8048836457341,45.4901161750075
way/676034903,,vineyard,35178.103,10.8058095285174,45.4894629091338
way/676034909,grape,vineyard,3566.912,10.8144222989343,45.49467654919
way/676035031,grape,vineyard,3764.545,10.8074752906939,45.4949719817836
way/676035034,grape,vineyard,7444.077,10.8074553576991,45.4961372052183
way/676035036,grape,vineyard,12835.636,10.8063565305088,45.4960170945449
way/676035039,grape,vineyard,11312.646,10.8053109369698,45.4971587061596
way/676035051,,vineyard,4198.671,10.8028850559102,45.4962263040377
way/676035090,,vineyard,31117.689,10.7926707044113,45.4937394508306
way/676035095,,vineyard,2247.236,10.795874227421,45.4955001691108
way/676035100,,vineyard,20711.506,10.7936542389573,45.4953379701303
way/676035104,,vineyard,7978.726,10.7951604964688,45.4953842308391
way/676035108,,vineyard,1918.001,10.7949848977606,45.4971327258999
way/676035112,,vineyard,6808.411,10.7945533245435,45.4964647372718
way/676035117,,vineyard,6136.166,10.7932126294586,45.4962697363883
way/676035119,,vineyard,3390.105,10.7922578091287,45.4960836184001
way/676035124,,vineyard,3300.902,10.7977728714772,45.4974536628711
way/676035264,,vineyard,3474.568,10.797560076977,45.4995965972913
way/676035268,,vineyard,16768.645,10.7992418748712,45.4995338426582
way/676035277,grape,vineyard,58441.522,10.8050832118902,45.5041894232751
way/676035282,grape,vineyard,14024.773,10.8075196951203,45.502808462666
way/676047742,,vineyard,6303.733,10.796289545929,45.4864785727734
way/676047743,,vineyard,16768.995,10.7991321785937,45.4873977936425
way/676047831,grape,vineyard,16289.403,10.8043400293338,45.4815311141775
way/676047912,,vineyard,621.083,10.7996945183408,45.4902811716825
way/676047913,,vineyard,5560.211,10.8005988746441,45.4905873937829
way/676060112,grape,vineyard,19244.322,10.7936777815585,45.5142527103626
way/676060115,,vineyard,643.749,10.7946381782487,45.5108282391594
way/676060122,,vineyard,1665.547,10.7909256781171,45.5146575921038
way/676060133,,vineyard,749.810,10.7914236856518,45.5140980994905
way/676060134,,vineyard,656.234,10.7911066909215,45.5139537869704
way/676060135,,vineyard,2339.854,10.7915026238402,45.5135219203443
way/676060155,,vineyard,6607.343,10.7868831642591,45.4982736448586
way/676060157,,vineyard,2037.985,10.7896853423191,45.4982039384622
way/676060213,,vineyard,20916.571,10.7851986221453,45.5076999851
way/676060223,,vineyard,4957.489,10.7852279656166,45.5106761302597
way/676060224,,vineyard,7074.012,10.7872989903058,45.5110170091476
way/676060244,,vineyard,20512.709,10.7932303168133,45.4868823593671
way/676090616,grape,vineyard,2725.984,10.806137311257,45.5072155741624
way/676090620,grape,vineyard,9985.324,10.799804664089,45.5067522604461
way/676090621,grape,vineyard,3591.840,10.8018862417954,45.5089221974522
way/676090622,grape,vineyard,5673.993,10.7999117168465,45.508508499257
way/676090623,grape,vineyard,10075.730,10.8010517852914,45.5084773727289
way/676091751,,vineyard,1664.929,10.7853596720751,45.5017544044418
way/676091752,,vineyard,6103.080,10.785499848622,45.5024787685015
way/676091755,,vineyard,9317.370,10.7928199766661,45.5001168784485
way/795913686,grape,vineyard,6427.386,10.7858295345859,45.4860051988119
way/151536548,grape,vineyard,10739.387,10.7938177719558,45.5123212944858
